sep=;
Version CSV1|Tool CLUSTERCONTROLLER|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2

;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901501309 (Com Gateway SN: 1901501309)
08.06.2019 04:35;1011,40;283;147,65;143,59;0,00;-325;50,02;;;;;;;0;6,4;10;0;219,79;0;0;0,959;0,959;2,047;2,047;2,312;2,312;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;301,10;-91;50,03;219,46;0;0;0,957;0,957;0,972;0,972;0,993;0,993;Ok;0,60;2;301,10;-115;50,02;219,9;0;0;0,322;0,322;3,207;3,207;2,572;2,572;Ok;1,40;3;300,40;-119;50,03;220,03;0;0;1,6;1,6;1,964;1,964;3,372;3,372;Ok;0;6,4;10;0;Ok;9,8;6,2;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 04:40;1011,40;283;147,65;143,59;0,00;-319;49,96;;;;;;;0;6,3;9,9;0;219,47;0;0;0,997;0,997;1,83;1,83;2,083;2,083;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;301,20;-90;49,96;219,15;0;0;0,936;0,936;0,943;0,943;0,972;0,972;Ok;0,60;2;301,20;-110;49,96;219,57;0;0;0,479;0,479;2,864;2,864;2,186;2,186;Ok;1,40;3;300,50;-119;49,97;219,71;0;0;1,577;1,577;1,685;1,685;3,092;3,092;Ok;0;6,3;9,9;0;Ok;9,6;6,4;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 04:45;1011,40;283;147,65;143,59;0,00;-349;49,89;;;;;;;0;6,5;9,8;0;220,19;0;0;1,033;1,033;2,359;2,359;2,807;2,807;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;301,30;-92;49,89;219,71;0;0;0,972;0,972;0,95;0,95;0,943;0,943;Ok;0,60;2;301,30;-124;49,9;220,26;0;0;0,386;0,386;3,657;3,657;3,222;3,222;Ok;1,40;3;300,60;-133;49,89;220,62;0;0;1,743;1,743;2,472;2,472;4,257;4,257;Ok;0;6,5;9,8;0;Ok;9,6;6,3;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 04:50;1011,40;283;147,65;143,59;0,00;-368;50,02;;;;;;;0;6,4;9,8;0;220,54;0;0;1,046;1,046;3,01;3,01;3,334;3,334;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;301,40;-91;50,02;220,12;0;0;0,964;0,964;0,957;0,957;0,943;0,943;Ok;0,60;2;301,30;-137;50,02;220,71;0;0;0,529;0,529;4,643;4,643;4,029;4,029;Ok;1,40;3;300,60;-140;50,02;220,8;0;0;1,646;1,646;3,431;3,431;5,031;5,031;Ok;0;6,4;9,8;0;Ok;9,8;6,4;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 04:55;1011,40;283;147,65;143,59;0,00;-368;49,95;;;;;;;0;6,4;10;0;219,61;0;0;0,986;0,986;2,585;2,585;3,221;3,221;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;301,40;-94;49,95;219,22;0;0;0,964;0,964;0,957;0,957;0,972;0,972;Ok;0,60;2;301,40;-134;49,96;219,74;0;0;0,357;0,357;3,936;3,936;3,814;3,814;Ok;1,40;3;300,70;-140;49,95;219,88;0;0;1,639;1,639;2,862;2,862;4,877;4,877;Ok;0;6,4;10;0;Ok;10;6,6;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 05:00;1011,40;283;147,65;143,59;0,00;-343;50,09;;;;;;;0;6,6;10,1;0;219,4;0;0;0,988;0,988;2,314;2,314;2,769;2,769;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;301,50;-88;50,09;219,1;0;0;0,986;0,986;0,986;0,986;0,986;0,986;Wrn;0,60;2;301,50;-124;50,09;219,61;0;0;0,343;0,343;3,636;3,636;3,272;3,272;Wrn;1,40;3;300,80;-131;50,1;219,5;0;0;1,636;1,636;2,322;2,322;4,05;4,05;Wrn;0;6,6;10,1;0;Ok;9,8;6,5;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 05:05;1011,40;283;147,65;143,59;0,00;-54;49,7;;;;;;;0;6,5;10;0;222,52;0;0;1,257;1,257;1,933;1,933;2,15;2,15;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;301,60;-56;49,73;221,89;0;0;1,222;1,222;1,25;1,25;0,972;0,972;Ok;0,60;2;301,60;-129;49,7;222,84;0;0;0,693;0,693;2,729;2,729;2,386;2,386;Ok;1,50;3;300,90;131;49,68;222,84;0;0;1,857;1,857;1,822;1,822;3,093;3,093;Wrn;0;6,5;10;0;Ok;10;6,3;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 05:10;1011,40;283;147,65;143,59;0,00;274;49,91;;;;;;;0;6,3;10;0;229,79;0;0;1,312;1,312;1,297;1,297;1,166;1,166;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;301,70;-102;49,91;229,7;0;0;0,8;0,8;1,5;1,5;1;1;Ok;0,60;2;301,70;-98;49,91;229,74;0;0;0,986;0,986;1,5;1,5;0,9;0,9;Ok;1,50;3;301,00;474;49,91;229,95;0;0;2,15;2,15;0,893;0,893;1,6;1,6;Wrn;0;6,3;10;0;Ok;10,1;6,4;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 05:15;1011,40;283;147,65;143,59;0,00;-1328;49,9;;;;;;;0;6,4;10;0;223,17;0;0;1,726;1,726;1,993;1,993;1,652;1,652;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;301,80;-166;49,91;223,09;0;0;0,943;0,943;1,329;1,329;1;1;Ok;0,60;2;301,80;-91;49,91;223,28;0;0;0,664;0,664;1,907;1,907;0,9;0,9;Ok;1,50;4;301,10;-1071;49,89;223,15;0;0;3,572;3,572;2,743;2,743;3,057;3,057;Ok;0;6,4;10;0;Ok;10;6,6;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 05:20;1011,40;283;147,65;143,59;0,00;-273;49,9;;;;;;;0;6,6;10,1;0;217,92;0;0;0,907;0,907;1,552;1,552;1,062;1,062;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;301,90;-85;49,9;217,65;0;0;0,857;0,857;0,993;0,993;1;1;Ok;0,60;2;301,80;-89;49,91;218,05;0;0;0,272;0,272;2,129;2,129;0,9;0,9;Ok;1,50;4;301,10;-99;49,9;218,06;0;0;1,593;1,593;1,536;1,536;1,286;1,286;Ok;0;6,6;10,1;0;Ok;9,8;6,5;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 05:25;1011,40;283;147,65;143,59;0,00;-283;49,93;;;;;;;0;6,5;9,9;0;218,78;0;0;0,932;0,932;1,486;1,486;1,066;1,066;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;301,90;-91;49,94;218,57;0;0;0,943;0,943;0,964;0,964;1;1;Ok;0,60;2;301,90;-92;49,94;218,99;0;0;0,307;0,307;2,072;2,072;0,9;0,9;Ok;1,50;4;301,20;-100;49,92;218,78;0;0;1,546;1,546;1,423;1,423;1,3;1,3;Ok;0;6,5;9,9;0;Ok;9,8;6,4;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 05:30;1011,40;283;147,65;143,59;0,00;-283;49,99;;;;;;;0;6,4;9,9;0;219,45;0;0;0,959;0,959;1,521;1,521;1,064;1,064;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;302,00;-93;50;219,16;0;0;0,972;0,972;0,986;0,986;1;1;Ok;0,60;2;302,00;-91;50;219,54;0;0;0,293;0,293;2,093;2,093;0,9;0,9;Ok;1,50;4;301,30;-99;49,99;219,66;0;0;1,614;1,614;1,486;1,486;1,293;1,293;Ok;0;6,4;9,9;0;Ok;9,5;5,9;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 05:35;1011,40;283;147,65;143,59;0,00;-276;50;;;;;;;0;6;9,7;0;219,28;0;0;0,96;0,96;1,505;1,505;1,066;1,066;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;302,10;-86;50;219,01;0;0;0,972;0,972;0,972;0,972;1;1;Ok;0,60;2;302,10;-96;50,01;219,33;0;0;0,329;0,329;2,072;2,072;0,9;0,9;Ok;1,50;4;301,40;-94;49,99;219,51;0;0;1,579;1,579;1,472;1,472;1,3;1,3;Ok;0;6;9,7;0;Ok;9,6;5,7;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 05:40;1011,40;283;147,65;143,59;0,00;-280;50,09;;;;;;;0;5,8;9,5;0;219,64;0;0;0,94;0,94;1,476;1,476;1,069;1,069;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;302,20;-93;50,09;219,31;0;0;0,964;0,964;0,979;0,979;1;1;Ok;0,60;2;302,20;-89;50,09;219,86;0;0;0,386;0,386;2,086;2,086;0,9;0,9;Ok;1,50;4;301,50;-98;50,09;219,75;0;0;1,472;1,472;1,364;1,364;1,307;1,307;Ok;0;5,8;9,5;0;Ok;9,3;5,8;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 05:45;1011,40;283;147,65;143,59;0,00;-278;50,12;;;;;;;0;5,8;9,6;0;219,3;0;0;0,907;0,907;1,533;1,533;1,081;1,081;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;302,30;-89;50,13;218,95;0;0;1;1;0,993;0,993;1;1;Ok;0,60;2;302,30;-92;50,12;219,44;0;0;0,236;0,236;2,093;2,093;0,914;0,914;Ok;1,50;4;301,60;-97;50,13;219,53;0;0;1,485;1,485;1,515;1,515;1,331;1,331;Ok;0;5,8;9,6;0;Ok;9,8;5,9;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 05:50;1011,40;283;147,65;143,59;0,00;-280;49,94;;;;;;;0;5,9;9,8;0;218,21;0;0;0,937;0,937;1,5;1,5;1,059;1,059;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;302,40;-86;49,95;217,79;0;0;0,922;0,922;0,957;0,957;1;1;Ok;0,60;2;302,30;-96;49,94;218,19;0;0;0,429;0,429;2,014;2,014;0,9;0,9;Ok;1,50;4;301,60;-98;49,95;218,66;0;0;1,462;1,462;1,531;1,531;1,277;1,277;Ok;0;5,9;9,8;0;Ok;9,8;6,2;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 05:55;1011,40;283;147,65;143,59;0,00;-274;50,06;;;;;;;0;6,2;9,8;0;218,38;0;0;0,907;0,907;1,474;1,474;1,066;1,066;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;302,40;-91;50,07;218,01;0;0;0,914;0,914;0,964;0,964;1;1;Ok;0,60;2;302,40;-91;50,06;218,57;0;0;0,307;0,307;2,029;2,029;0,9;0,9;Ok;1,50;4;301,70;-92;50,05;218,58;0;0;1,5;1,5;1,431;1,431;1,3;1,3;Ok;0;6,2;9,8;0;Ok;9,8;6,6;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 06:00;1011,40;283;147,65;143,59;0,00;-274;50,09;;;;;;;0;6,5;9,9;0;217,8;0;0;0,92;0,92;1,545;1,545;1,066;1,066;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;302,50;-86;50,09;217,53;0;0;0,936;0,936;0,986;0,986;1;1;Ok;0,60;2;302,50;-93;50,09;218,01;0;0;0,279;0,279;2,136;2,136;0,907;0,907;Ok;1,50;4;301,80;-95;50,11;217,88;0;0;1,546;1,546;1,515;1,515;1,292;1,292;Ok;0;6,5;9,9;0;Ok;9,7;6,8;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 06:05;1011,40;283;147,65;143,59;0,00;-288;50,2;;;;;;;0;6,8;9,8;0;217,93;0;0;0,914;0,914;1,523;1,523;1,089;1,089;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;302,60;-89;50,2;217,71;0;0;0,936;0,936;0,979;0,979;1;1;Ok;0,60;2;302,60;-96;50,2;218,13;0;0;0,2;0,2;2,107;2,107;0,936;0,936;Ok;1,50;4;301,90;-103;50,2;217,97;0;0;1,608;1,608;1,485;1,485;1,331;1,331;Ok;0;6,8;9,8;0;Ok;9,6;6,6;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 06:10;1011,40;283;147,65;143,59;0,00;-278;50,08;;;;;;;0;6,6;9,6;0;218,79;0;0;0,924;0,924;1,546;1,546;1,069;1,069;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;302,70;-89;50,09;218,49;0;0;0,964;0,964;0,972;0,972;1;1;Ok;0,60;2;302,70;-91;50,09;218,91;0;0;0,264;0,264;2,143;2,143;0,907;0,907;Ok;1,50;4;302,00;-98;50,08;218,98;0;0;1,546;1,546;1,523;1,523;1,3;1,3;Ok;0;6,6;9,6;0;Ok;9,6;6,4;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 06:15;1011,40;283;147,65;143,59;0,00;-272;50,08;;;;;;;0;6,4;9,6;0;218,3;0;0;0,954;0,954;1,57;1,57;1,064;1,064;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;302,80;-84;50,09;218,06;0;0;0,957;0,957;1,036;1,036;1;1;Ok;0,60;2;302,80;-94;50,09;218,29;0;0;0,314;0,314;2,107;2,107;0,9;0,9;Ok;1,50;4;302,10;-94;50,08;218,55;0;0;1,592;1,592;1,569;1,569;1,292;1,292;Ok;0;6,4;9,6;0;Ok;9,7;5,9;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
08.06.2019 06:20;1011,40;283;147,65;143,59;0,00;-281;49,98;;;;;;;0;6;9,6;0;217,17;0;0;0,986;0,986;1,5;1,5;1,095;1,095;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,80;2;302,90;-94;49,99;216,76;0;0;0,972;0,972;0,964;0,964;1;1;Ok;0,60;2;302,80;-96;49,99;217,3;0;0;0,35;0,35;1,979;1,979;0,9;0,9;Ok;1,50;4;302,10;-91;49,96;217,47;0;0;1,636;1,636;1,557;1,557;1,386;1,386;Ok;0;6;9,6;0;Ok;9,5;5,7;1011,40;283;147,65;143,59;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
