sep=;
Version CSV1|Tool CLUSTERCONTROLLER|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2

;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901501309 (Com Gateway SN: 1901501309)
07.06.2019 00:25;1001,12;256;136,90;133,46;0,00;-284;49,95;;;;;;;0;16,2;17,3;0;216,05;0;0;1,223;1,223;1,347;1,347;1,358;1,358;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;273,00;-98;49,95;215,89;0;0;0,736;0,736;1,543;1,543;1,993;1,993;Ok;0,50;2;273,00;-86;49,94;215,89;0;0;0,957;0,957;1,422;1,422;0,614;0,614;Ok;1,30;2;272,90;-100;49,96;216,37;0;0;1,977;1,977;1,077;1,077;1,469;1,469;Ok;0;16,2;17,3;0;Ok;17,4;16,1;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 00:30;1001,12;256;136,90;133,46;0,00;-277;49,96;;;;;;;0;16,1;17,4;0;215,56;0;0;1,076;1,076;1,239;1,239;1,211;1,211;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;273,10;-99;49,96;215,58;0;0;0,643;0,643;1,464;1,464;1,814;1,814;Ok;0,50;2;273,10;-80;49,96;215,67;0;0;0,693;0,693;1,214;1,214;0,45;0,45;Ok;1,30;2;273,00;-98;49,96;215,45;0;0;1,892;1,892;1,039;1,039;1,369;1,369;Ok;0;16,1;17,4;0;Ok;17,3;16;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 00:35;1001,12;256;136,90;133,46;0,00;-274;49,97;;;;;;;0;16,1;17,4;1;214,83;0;0;0,971;0,971;1,287;1,287;1,155;1,155;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;273,20;-94;49,98;214,86;0;0;0,593;0,593;1,386;1,386;1,722;1,722;Ok;0,50;2;273,20;-86;49,98;214,91;0;0;0,707;0,707;1,329;1,329;0,414;0,414;Ok;1,30;2;273,10;-94;49,97;214,72;0;0;1,615;1,615;1,146;1,146;1,331;1,331;Ok;0;16,1;17,4;1;Ok;17,3;15,9;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 00:40;1001,12;256;136,90;133,46;0,00;-273;49,94;;;;;;;0;16;17,3;0;213,4;0;0;1,135;1,135;1,367;1,367;1,247;1,247;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;273,30;-90;49,95;213,24;0;0;0,779;0,779;1,579;1,579;1,914;1,914;Ok;0,50;2;273,30;-81;49,94;213,39;0;0;0,772;0,772;1,414;1,414;0,414;0,414;Ok;1,30;2;273,20;-102;49,93;213,58;0;0;1,854;1,854;1,108;1,108;1,415;1,415;Ok;0;16;17,3;0;Ok;17,2;15,9;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 00:45;1001,12;256;136,90;133,46;0,00;-288;49,97;;;;;;;0;15,9;17,2;0;216,81;0;0;1,256;1,256;1,423;1,423;1,37;1,37;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;273,40;-101;49,97;216,68;0;0;0,95;0,95;1,714;1,714;2,1;2,1;Ok;0,50;2;273,30;-87;49,97;216,79;0;0;0,972;0,972;1,472;1,472;0,543;0,543;Ok;1,30;2;273,30;-100;49,98;216,98;0;0;1,846;1,846;1,085;1,085;1,469;1,469;Ok;0;15,9;17,2;0;Ok;17,1;15,9;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 00:50;1001,12;256;136,90;133,46;0,00;-292;49,95;;;;;;;0;15,9;17,2;0;216,32;0;0;1,091;1,091;1,249;1,249;1,345;1,345;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;273,40;-99;49,95;216,22;0;0;0,679;0,679;1,343;1,343;1,972;1,972;Ok;0,50;2;273,40;-81;49,96;216,19;0;0;0,85;0,85;1,336;1,336;0,564;0,564;Ok;1,30;2;273,30;-112;49,94;216,55;0;0;1,746;1,746;1,069;1,069;1,5;1,5;Ok;0;15,9;17,2;0;Ok;17,1;16;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 00:55;1001,12;256;136,90;133,46;0,00;-273;49,91;;;;;;;0;16;17,1;0;217,8;0;0;1,006;1,006;1,198;1,198;1,121;1,121;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;273,50;-95;49,91;217,61;0;0;0,586;0,586;1,293;1,293;1,664;1,664;Ok;0,50;2;273,50;-83;49,91;217,61;0;0;0,664;0,664;1,272;1,272;0,393;0,393;Ok;1,30;2;273,40;-95;49,92;218,2;0;0;1,769;1,769;1,031;1,031;1,308;1,308;Ok;0;16;17,1;0;Ok;17,1;16;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 01:00;1001,12;256;136,90;133,46;0,00;-280;49,85;;;;;;;0;16;17,1;0;215,87;0;0;1,029;1,029;1,351;1,351;1,18;1,18;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;273,60;-96;49,86;215,76;0;0;0,65;0,65;1,536;1,536;1,8;1,8;Ok;0,50;2;273,60;-86;49,86;215,79;0;0;0,693;0,693;1,45;1,45;0,379;0,379;Ok;1,30;2;273,50;-98;49,85;216,08;0;0;1,746;1,746;1,069;1,069;1,362;1,362;Ok;0;16;17,1;0;Ok;17;16;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 01:05;1001,12;256;136,90;133,46;0,00;-279;49,82;;;;;;;0;16;17,1;0;216,65;0;0;1,294;1,294;1,454;1,454;1,363;1,363;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;273,70;-94;49,82;216,51;0;0;0,764;0,764;1,622;1,622;1,964;1,964;Ok;0,50;2;273,70;-87;49,82;216,64;0;0;1,079;1,079;1,557;1,557;0,686;0,686;Ok;1,30;2;273,60;-98;49,83;216,82;0;0;2,039;2,039;1,185;1,185;1,439;1,439;Ok;0;16;17,1;0;Ok;17;15,9;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 01:10;1001,12;256;136,90;133,46;0,00;-283;49,85;;;;;;;0;16;17;0;217,89;0;0;1,274;1,274;1,396;1,396;1,391;1,391;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;273,80;-99;49,84;217,86;0;0;0,743;0,743;1,636;1,636;2,043;2,043;Ok;0,50;2;273,80;-82;49,86;217,85;0;0;0,964;0,964;1,529;1,529;0,607;0,607;Ok;1,30;2;273,70;-102;49,85;217,97;0;0;2,115;2,115;1,023;1,023;1,523;1,523;Ok;0;16;17;0;Ok;17;15,9;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 01:15;1001,12;256;136,90;133,46;0,00;-276;49,79;;;;;;;0;15,9;17;0;217,63;0;0;1,006;1,006;1,207;1,207;1,22;1,22;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;273,90;-99;49,8;217,57;0;0;0,629;0,629;1,372;1,372;1,857;1,857;Ok;0,50;2;273,80;-82;49,8;217,68;0;0;0,622;0,622;1,236;1,236;0,436;0,436;Ok;1,30;2;273,80;-95;49,79;217,66;0;0;1,769;1,769;1,015;1,015;1,369;1,369;Ok;0;15,9;17;0;Ok;17;15,8;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 01:20;1001,12;256;136,90;133,46;0,00;-276;49,78;;;;;;;0;15,9;17;0;216,99;0;0;0,992;0,992;1,259;1,259;1,188;1,188;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;273,90;-95;49,79;216,93;0;0;0,586;0,586;1,522;1,522;1,807;1,807;Ok;0,50;2;273,90;-85;49,79;216,94;0;0;0,729;0,729;1,193;1,193;0,472;0,472;Ok;1,30;2;273,80;-96;49,78;217,11;0;0;1,662;1,662;1,062;1,062;1,285;1,285;Ok;0;15,9;17;0;Ok;16,8;15,9;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 01:25;1001,12;256;136,90;133,46;0,00;-288;50,01;;;;;;;0;15,8;17;0;217,78;0;0;1,072;1,072;1,352;1,352;1,205;1,205;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;274,00;-97;50,01;217,81;0;0;0,6;0,6;1,543;1,543;1,714;1,714;Ok;0,50;2;274,00;-86;50,01;217,84;0;0;0,886;0,886;1,429;1,429;0,493;0,493;Ok;1,30;2;273,90;-105;50,02;217,71;0;0;1,731;1,731;1,085;1,085;1,408;1,408;Ok;0;15,8;17;0;Ok;17;15,8;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 01:30;1001,12;256;136,90;133,46;0,00;-301;49,97;;;;;;;0;15,9;17;0;220,35;0;0;1,284;1,284;1,425;1,425;1,378;1,378;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;274,10;-103;49,97;220,29;0;0;0,85;0,85;1,657;1,657;2,007;2,007;Ok;0,50;2;274,10;-92;49,98;220,38;0;0;1,057;1,057;1,557;1,557;0,65;0,65;Ok;1,30;2;274,00;-106;49,98;220,38;0;0;1,946;1,946;1,062;1,062;1,477;1,477;Ok;0;15,9;17;0;Ok;17,1;15,8;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 01:35;1001,12;256;136,90;133,46;0,00;-287;49,91;;;;;;;0;15,8;17,1;0;219,06;0;0;1,175;1,175;1,234;1,234;1,343;1,343;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;274,20;-102;49,91;218,93;0;0;0,722;0,722;1,407;1,407;1,957;1,957;Ok;0,50;2;274,20;-86;49,92;218,94;0;0;0,864;0,864;1,264;1,264;0,564;0,564;Ok;1,30;2;274,10;-99;49,9;219,33;0;0;1,939;1,939;1,031;1,031;1,508;1,508;Ok;0;15,8;17,1;0;Ok;17;15,9;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 01:40;1001,12;256;136,90;133,46;0,00;-281;50,01;;;;;;;0;15,9;17,1;0;218,65;0;0;0,998;0,998;1,224;1,224;1,145;1,145;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;274,30;-96;50,01;218,56;0;0;0,522;0,522;1,364;1,364;1,779;1,779;Ok;0,50;2;274,30;-87;50,01;218,63;0;0;0,7;0,7;1,286;1,286;0,364;0,364;Ok;1,30;2;274,20;-98;50,01;218,78;0;0;1,772;1,772;1,022;1,022;1,293;1,293;Ok;0;15,9;17,1;0;Ok;17;15,9;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 01:45;1001,12;256;136,90;133,46;0,00;-275;49,99;;;;;;;0;15,9;17,1;0;216,89;0;0;1,039;1,039;1,306;1,306;1,154;1,154;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;274,40;-95;49,99;216,84;0;0;0,579;0,579;1,514;1,514;1,779;1,779;Ok;0,50;2;274,30;-88;49,99;216,84;0;0;0,707;0,707;1,414;1,414;0,407;0,407;Ok;1,30;2;274,30;-92;49,99;217;0;0;1,831;1,831;0,992;0,992;1,277;1,277;Ok;0;15,9;17,1;0;Ok;17,2;15,9;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 01:50;1001,12;256;136,90;133,46;0,00;-291;49,94;;;;;;;0;15,9;17;0;217,71;0;0;1,28;1,28;1,401;1,401;1,313;1,313;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;274,40;-105;49,95;217,53;0;0;0,779;0,779;1,607;1,607;1,914;1,914;Ok;0,50;2;274,40;-87;49,94;217,66;0;0;1;1;1,536;1,536;0,564;0,564;Ok;1,30;2;274,30;-99;49,95;217,95;0;0;2,062;2,062;1,062;1,062;1,462;1,462;Ok;0;15,9;17;0;Ok;17,4;15,8;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 01:55;1001,12;256;136,90;133,46;0,00;-294;49,86;;;;;;;0;15,9;17,2;0;217,32;0;0;1,24;1,24;1,344;1,344;1,387;1,387;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;274,50;-99;49,86;217,33;0;0;0,729;0,729;1,557;1,557;1,993;1,993;Ok;0,50;2;274,50;-87;49,86;217,3;0;0;1;1;1,414;1,414;0,622;0,622;Ok;1,30;2;274,40;-108;49,87;217,33;0;0;1,992;1,992;1,062;1,062;1,546;1,546;Ok;0;15,9;17,2;0;Ok;16,8;15,8;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 02:00;1001,12;256;136,90;133,46;0,00;-289;49,87;;;;;;;0;15,8;17,2;0;216,74;0;0;1,038;1,038;1,255;1,255;1,223;1,223;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;274,60;-95;49,87;216,75;0;0;0,593;0,593;1,486;1,486;1,807;1,807;Ok;0,50;2;274,60;-89;49,88;216,7;0;0;0,836;0,836;1,279;1,279;0,479;0,479;Ok;1,30;2;274,50;-105;49,88;216,78;0;0;1,685;1,685;1;1;1,385;1,385;Ok;0;15,8;17,2;0;Ok;16,8;15,8;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 02:05;1001,12;256;136,90;133,46;0,00;-277;49,9;;;;;;;0;15,8;17,1;0;216,9;0;0;0,931;0,931;1,253;1,253;1,119;1,119;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;274,70;-94;49,91;216,99;0;0;0,529;0,529;1,393;1,393;1,657;1,657;Ok;0,50;2;274,70;-81;49,9;216,86;0;0;0,657;0,657;1,329;1,329;0,386;0,386;Ok;1,30;2;274,60;-102;49,9;216,85;0;0;1,608;1,608;1,039;1,039;1,315;1,315;Ok;0;15,8;17,1;0;Ok;17;15,7;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 02:10;1001,12;256;136,90;133,46;0,00;-291;49,94;;;;;;;0;15,8;16,9;0;216,86;0;0;1,051;1,051;1,416;1,416;1,201;1,201;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;274,80;-102;49,94;216,76;0;0;0,7;0,7;1,729;1,729;1,864;1,864;Ok;0,50;2;274,80;-84;49,94;216,79;0;0;0,793;0,793;1,45;1,45;0,472;0,472;Ok;1,30;2;274,70;-105;49,94;217,04;0;0;1,662;1,662;1,069;1,069;1,269;1,269;Ok;0;15,8;16,9;0;Ok;16,9;15,6;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 02:15;1001,12;256;136,90;133,46;0,00;-287;49,87;;;;;;;0;15,7;16,8;0;218,39;0;0;1,273;1,273;1,438;1,438;1,375;1,375;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;274,90;-99;49,87;218,29;0;0;0,772;0,772;1,7;1,7;2,022;2,022;Ok;0,50;2;274,90;-90;49,87;218,29;0;0;0,972;0,972;1,507;1,507;0,643;0,643;Ok;1,30;2;274,80;-98;49,88;218,61;0;0;2,077;2,077;1,108;1,108;1,462;1,462;Ok;0;15,7;16,8;0;Ok;16,9;15,6;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 02:20;1001,12;256;136,90;133,46;0,00;-283;49,9;;;;;;;0;15,6;16,8;0;217,35;0;0;1,232;1,232;1,268;1,268;1,325;1,325;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;274,90;-98;49,89;217,35;0;0;0,693;0,693;1,436;1,436;1,857;1,857;Ok;0,50;2;274,90;-85;49,9;217,3;0;0;0,95;0,95;1,329;1,329;0,564;0,564;Ok;1,30;2;274,80;-100;49,91;217,42;0;0;2,054;2,054;1,039;1,039;1,554;1,554;Ok;0;15,6;16,8;0;Ok;16,8;15,7;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 02:25;1001,12;256;136,90;133,46;0,00;-282;49,98;;;;;;;0;15,7;16,8;0;217,71;0;0;1,113;1,113;1,266;1,266;1,192;1,192;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;275,00;-97;49,99;217,64;0;0;0,686;0,686;1,414;1,414;1,779;1,779;Ok;0,50;2;275,00;-89;49,99;217,78;0;0;0,722;0,722;1,307;1,307;0,429;0,429;Ok;1,30;2;274,90;-96;49,98;217,71;0;0;1,931;1,931;1,077;1,077;1,369;1,369;Ok;0;15,7;16,8;0;Ok;16,8;15,6;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 02:30;1001,12;256;136,90;133,46;0,00;-285;50,08;;;;;;;0;15,7;16,9;0;217,47;0;0;1,034;1,034;1,342;1,342;1,197;1,197;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;275,10;-99;50,09;217,45;0;0;0,6;0,6;1,536;1,536;1,8;1,8;Ok;0,50;2;275,10;-82;50,09;217,5;0;0;0,679;0,679;1,414;1,414;0,429;0,429;Ok;1,30;2;275,00;-104;50,08;217,46;0;0;1,823;1,823;1,077;1,077;1,362;1,362;Ok;0;15,7;16,9;0;Ok;16,7;15,5;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 02:35;1001,12;256;136,90;133,46;0,00;-286;50,1;;;;;;;0;15,6;16,8;0;217,73;0;0;1,159;1,159;1,444;1,444;1,339;1,339;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;275,20;-92;50,11;217,79;0;0;0,75;0,75;1,686;1,686;1,943;1,943;Ok;0,50;2;275,20;-86;50,09;217,72;0;0;0,85;0,85;1,593;1,593;0,529;0,529;Ok;1,30;2;275,10;-108;50,1;217,68;0;0;1,877;1,877;1,054;1,054;1,546;1,546;Ok;0;15,6;16,8;0;Ok;16,7;15,4;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 02:40;1001,12;256;136,90;133,46;0,00;-303;50,01;;;;;;;0;15,5;16,7;0;218,47;0;0;1,254;1,254;1,445;1,445;1,421;1,421;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;275,30;-103;50,02;218,42;0;0;0,857;0,857;1,779;1,779;2,057;2,057;Ok;0,50;2;275,30;-96;50,01;218,41;0;0;1,036;1,036;1,457;1,457;0,693;0,693;Ok;1,30;2;275,20;-104;50,02;218,59;0;0;1,869;1,869;1,1;1,1;1,515;1,515;Ok;0;15,5;16,7;0;Ok;16,7;15,2;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 02:45;1001,12;256;136,90;133,46;0,00;-281;49,94;;;;;;;0;15,4;16,7;0;216,29;0;0;1,125;1,125;1,284;1,284;1,258;1,258;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;275,40;-94;49,94;216,22;0;0;0,679;0,679;1,429;1,429;1,907;1,907;Ok;0,50;2;275,40;-86;49,94;216,26;0;0;0,85;0,85;1,379;1,379;0,514;0,514;Ok;1,30;2;275,30;-101;49,95;216,41;0;0;1,846;1,846;1,046;1,046;1,354;1,354;Ok;0;15,4;16,7;0;Ok;16,7;15,3;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
