sep=;
Version CSV1|Tool CLUSTERCONTROLLER|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2

;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901501309 (Com Gateway SN: 1901501309)
06.06.2019 00:25;989,86;228;125,93;122,75;0,00;-415;49,85;;;;;;;0;10,4;15,6;0;219,96;0;0;1,104;1,104;3,228;3,228;4,404;4,404;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,60;2;249,00;-144;49,86;219,87;0;0;0,707;0,707;3,714;3,714;5,093;5,093;Ok;0,40;2;249,00;-133;49,86;220,03;0;0;0,843;0,843;3,579;3,579;3,643;3,643;Ok;1,10;2;248,90;-138;49,85;219,98;0;0;1,762;1,762;2,392;2,392;4,477;4,477;Ok;0;10,4;15,6;0;Ok;15,6;10,1;989,86;228;125,93;122,75;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
06.06.2019 00:30;989,86;228;125,93;122,75;0,00;-437;49,95;;;;;;;0;10,2;15,9;0;220,15;0;0;1,084;1,084;3,735;3,735;5,039;5,039;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,60;2;249,10;-155;49,96;220,16;0;0;0,679;0,679;4,207;4,207;5,7;5,7;Ok;0,40;2;249,10;-141;49,96;220,24;0;0;0,836;0,836;4,014;4,014;4,35;4,35;Ok;1,10;2;249,00;-141;49,95;220,05;0;0;1,739;1,739;2,985;2,985;5,069;5,069;Ok;0;10,2;15,9;0;Ok;15;10,1;989,86;228;125,93;122,75;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
06.06.2019 00:35;989,86;228;125,93;122,75;0,00;-421;49,88;;;;;;;0;10;15,4;0;219,88;0;0;1,202;1,202;3,312;3,312;4,707;4,707;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,60;2;249,20;-143;49,88;219,91;0;0;0,75;0,75;3,793;3,793;5,329;5,329;Ok;0,40;2;249,20;-131;49,89;219,87;0;0;0,964;0,964;3,622;3,622;3,972;3,972;Ok;1,10;2;249,10;-147;49,89;219,86;0;0;1,893;1,893;2,522;2,522;4,822;4,822;Ok;0;10;15,4;0;Ok;15,3;9,8;989,86;228;125,93;122,75;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
06.06.2019 00:40;989,86;228;125,93;122,75;0,00;-410;49,98;;;;;;;0;10;15,4;0;220,96;0;0;1,385;1,385;3,845;3,845;4;4;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,60;2;249,30;-143;49,98;220,96;0;0;0,943;0,943;4,293;4,293;4,764;4,764;Ok;0,40;2;249,30;-128;49,98;221,12;0;0;1,107;1,107;4,193;4,193;3,229;3,229;Ok;1,10;2;249,20;-139;49,98;220,82;0;0;2,107;2,107;3,05;3,05;4,007;4,007;Ok;0;10;15,4;0;Ok;13,7;9,4;989,86;228;125,93;122,75;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
06.06.2019 00:45;989,86;228;125,93;122,75;0,00;-400;50;;;;;;;0;9,6;14,8;0;220,77;0;0;1,214;1,214;3,952;3,952;3,569;3,569;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,60;2;249,30;-136;50;220,78;0;0;0,836;0,836;4,329;4,329;4,122;4,122;Ok;0,40;2;249,30;-130;50,01;220,75;0;0;0,95;0,95;4,35;4,35;2,914;2,914;Ok;1,10;2;249,20;-134;50,01;220,79;0;0;1,857;1,857;3,179;3,179;3,672;3,672;Ok;0;9,6;14,8;0;Ok;14,1;9,3;989,86;228;125,93;122,75;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
06.06.2019 00:50;989,86;228;125,93;122,75;0,00;-400;50,01;;;;;;;0;9,4;14;0;221,33;0;0;1,157;1,157;4;4;3,668;3,668;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,60;2;249,40;-136;50,01;221,17;0;0;0,657;0,657;4,472;4,472;4,414;4,414;Ok;0,40;2;249,40;-129;50,01;221,18;0;0;0,893;0,893;4,336;4,336;2,929;2,929;Ok;1,10;2;249,30;-135;50,02;221,64;0;0;1,923;1,923;3,192;3,192;3,662;3,662;Ok;0;9,4;14;0;Ok;14,7;9,4;989,86;228;125,93;122,75;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
06.06.2019 00:55;989,86;228;125,93;122,75;0,00;-382;49,87;;;;;;;0;9,4;14,3;0;220,47;0;0;1,108;1,108;3,346;3,346;3,437;3,437;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,60;2;249,50;-134;49,88;220,31;0;0;0,672;0,672;3,764;3,764;4,129;4,129;Ok;0,40;2;249,50;-123;49,86;220,34;0;0;0,822;0,822;3,743;3,743;2,714;2,714;Ok;1,10;2;249,40;-125;49,88;220,76;0;0;1,831;1,831;2,531;2,531;3,469;3,469;Ok;0;9,4;14,3;0;Ok;14,6;9,2;989,86;228;125,93;122,75;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
06.06.2019 01:00;989,86;228;125,93;122,75;0,00;-416;49,95;;;;;;;0;9,3;14,7;0;220,64;0;0;1,271;1,271;3,724;3,724;4,066;4,066;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,60;2;249,60;-139;49,95;220,65;0;0;0,886;0,886;4,222;4,222;4,807;4,807;Ok;0,40;2;249,60;-133;49,95;220,7;0;0;1;1;4,043;4,043;3,293;3,293;Ok;1,10;2;249,50;-144;49,95;220,58;0;0;1,929;1,929;2,907;2,907;4,1;4,1;Ok;0;9,3;14,7;0;Ok;14,7;9;989,86;228;125,93;122,75;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
06.06.2019 01:05;989,86;228;125,93;122,75;0,00;-369;49,77;;;;;;;0;9,1;14,7;0;220,07;0;0;1,251;1,251;3,374;3,374;3,053;3,053;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,60;2;249,70;-132;49,79;220,05;0;0;0,914;0,914;3,943;3,943;3,722;3,722;Ok;0,40;2;249,70;-113;49,77;219,99;0;0;0,979;0,979;3,657;3,657;2,329;2,329;Ok;1,10;2;249,60;-124;49,77;220,19;0;0;1,862;1,862;2,523;2,523;3,108;3,108;Ok;0;9,1;14,7;0;Ok;14,1;9,2;989,86;228;125,93;122,75;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
06.06.2019 01:10;989,86;228;125,93;122,75;0,00;-393;49,94;;;;;;;0;9,1;14,2;0;219,63;0;0;1,085;1,085;3,107;3,107;4,055;4,055;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,60;2;249,80;-138;49,94;219,64;0;0;0,657;0,657;3,6;3,6;4,686;4,686;Ok;0,40;2;249,80;-124;49,94;219,61;0;0;0,807;0,807;3,45;3,45;3,293;3,293;Ok;1,10;2;249,70;-131;49,94;219,64;0;0;1,793;1,793;2,272;2,272;4,186;4,186;Ok;0;9,1;14,2;0;Ok;14,3;8,8;989,86;228;125,93;122,75;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
06.06.2019 01:15;989,86;228;125,93;122,75;0,00;-385;49,81;;;;;;;0;9,1;14,5;0;218,88;0;0;1,049;1,049;3,185;3,185;3,691;3,691;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,60;2;249,80;-134;49,82;218,81;0;0;0,707;0,707;3,743;3,743;4,5;4,5;Ok;0,40;2;249,80;-125;49,82;218,93;0;0;0,757;0,757;3,543;3,543;2,943;2,943;Ok;1,10;2;249,70;-126;49,79;218,9;0;0;1,685;1,685;2,269;2,269;3,631;3,631;Ok;0;9,1;14,5;0;Ok;14;8,7;989,86;228;125,93;122,75;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
