sep=;
Version CSV1|Tool CLUSTERCONTROLLER|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2

;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901501309 (Com Gateway SN: 1901501309)
04.06.2019 00:25;966,48;171;103,87;101,24;0,00;-329;49,83;;;;;;;0;7,3;12,6;0;221,98;0;0;1,097;1,097;1,44;1,44;1,205;1,205;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,40;2;201,00;-117;49,84;222,01;0;0;0,679;0,679;1,557;1,557;1,786;1,786;Ok;0,30;2;201,00;-105;49,82;222,09;0;0;0,807;0,807;1,707;1,707;0,479;0,479;Ok;0,70;2;200,90;-107;49,83;221,85;0;0;1,807;1,807;1,057;1,057;1,35;1,35;Ok;0;7,3;12,6;0;Ok;12,5;7,5;966,48;171;103,87;101,24;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
04.06.2019 00:30;966,48;171;103,87;101,24;0,00;-321;49,81;;;;;;;0;7,5;12,7;0;221,66;0;0;1,281;1,281;1,296;1,296;1,367;1,367;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,40;2;201,10;-106;49,82;221,69;0;0;0,872;0,872;1,457;1,457;1,964;1,964;Ok;0,30;2;201,10;-105;49,81;221,72;0;0;0,95;0,95;1,393;1,393;0,614;0,614;Ok;0,70;2;201,00;-110;49,82;221,58;0;0;2,023;2,023;1,039;1,039;1,523;1,523;Ok;0;7,5;12,7;0;Ok;12,8;7,1;966,48;171;103,87;101,24;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
04.06.2019 00:35;966,48;171;103,87;101,24;0,00;-327;49,81;;;;;;;0;7,3;12,8;0;221,09;0;0;1,262;1,262;1,262;1,262;1,321;1,321;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,40;2;201,10;-117;49,81;221,01;0;0;0,786;0,786;1,393;1,393;1,843;1,843;Ok;0,30;2;201,10;-104;49,81;221,18;0;0;1,007;1,007;1,357;1,357;0,614;0,614;Ok;0,70;2;201,10;-106;49,81;221,09;0;0;1,993;1,993;1,036;1,036;1,507;1,507;Ok;0;7,3;12,8;0;Ok;12,5;7;966,48;171;103,87;101,24;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
04.06.2019 00:40;966,48;171;103,87;101,24;0,00;-313;49,78;;;;;;;0;7,1;12,5;0;220,93;0;0;1,028;1,028;1,257;1,257;1,166;1,166;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,40;2;201,20;-106;49,79;220,92;0;0;0,593;0,593;1,364;1,364;1,714;1,714;Ok;0,30;2;201,20;-100;49,79;220,94;0;0;0,75;0,75;1,372;1,372;0,493;0,493;Ok;0,70;2;201,10;-107;49,78;220,94;0;0;1,743;1,743;1,036;1,036;1,293;1,293;Ok;0;7,1;12,5;0;Ok;11,5;7,2;966,48;171;103,87;101,24;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
04.06.2019 00:45;966,48;171;103,87;101,24;0,00;-312;49,85;;;;;;;0;7,2;12,1;0;221,53;0;0;0,985;0,985;1,391;1,391;1,15;1,15;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,40;2;201,30;-107;49,84;221,56;0;0;0,564;0,564;1,586;1,586;1,693;1,693;Ok;0,30;2;201,30;-104;49,85;221,62;0;0;0,707;0,707;1,55;1,55;0,457;0,457;Ok;0,70;2;201,20;-101;49,86;221,42;0;0;1,685;1,685;1,039;1,039;1,3;1,3;Ok;0;7,2;12,1;0;Ok;12,1;7,5;966,48;171;103,87;101,24;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
04.06.2019 00:50;966,48;171;103,87;101,24;0,00;-321;49,97;;;;;;;0;7,5;11,8;0;222,41;0;0;1,255;1,255;1,401;1,401;1,238;1,238;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,40;2;201,40;-110;49,99;222,32;0;0;0,807;0,807;1,486;1,486;1,714;1,714;Ok;0,30;2;201,40;-103;49,99;222,39;0;0;0,914;0,914;1,664;1,664;0,586;0,586;Ok;0,70;2;201,30;-108;49,95;222,52;0;0;2,046;2,046;1,054;1,054;1,415;1,415;Ok;0;7,5;11,8;0;Ok;11,7;7,2;966,48;171;103,87;101,24;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
04.06.2019 00:55;966,48;171;103,87;101,24;0,00;-323;50,06;;;;;;;0;7,3;11,9;0;222,92;0;0;1,323;1,323;1,297;1,297;1,359;1,359;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,40;2;201,50;-107;50,06;222,99;0;0;0,807;0,807;1,407;1,407;1,957;1,957;Ok;0,30;2;201,50;-103;50,06;222,91;0;0;0,993;0,993;1,407;1,407;0,707;0,707;Ok;0,70;2;201,40;-113;50,08;222,87;0;0;2,169;2,169;1,077;1,077;1,415;1,415;Ok;0;7,3;11,9;0;Ok;11,8;7,2;966,48;171;103,87;101,24;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
04.06.2019 01:00;966,48;171;103,87;101,24;0,00;-326;50,05;;;;;;;0;7,2;11,7;0;222,17;0;0;1,151;1,151;1,227;1,227;1,236;1,236;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,40;2;201,60;-108;50,06;222,14;0;0;0,672;0,672;1,314;1,314;1,843;1,843;Ok;0,30;2;201,60;-100;50,04;222,22;0;0;0,914;0,914;1,3;1,3;0,45;0,45;Ok;0,70;2;201,50;-118;50,05;222,15;0;0;1,869;1,869;1,069;1,069;1,415;1,415;Ok;0;7,2;11,7;0;Ok;11,5;7,3;966,48;171;103,87;101,24;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
04.06.2019 01:05;966,48;171;103,87;101,24;0,00;-310;49,93;;;;;;;0;7,3;11,6;0;222,19;0;0;1,023;1,023;1,302;1,302;1,111;1,111;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,40;2;201,60;-104;49,94;222,16;0;0;0,557;0,557;1,414;1,414;1,607;1,607;Ok;0,30;2;201,60;-96;49,94;222,1;0;0;0,714;0,714;1,443;1,443;0,364;0,364;Ok;0,70;2;201,60;-110;49,93;222,33;0;0;1,8;1,8;1,05;1,05;1,364;1,364;Ok;0;7,3;11,6;0;Ok;11,6;7,3;966,48;171;103,87;101,24;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
04.06.2019 01:10;966,48;171;103,87;101,24;0,00;-323;49,89;;;;;;;0;7,4;11,5;0;222,15;0;0;1,09;1,09;1,402;1,402;1,229;1,229;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,40;2;201,70;-108;49,89;222,01;0;0;0,593;0,593;1,557;1,557;1,772;1,772;Ok;0,30;2;201,70;-99;49,9;222,06;0;0;0,743;0,743;1,593;1,593;0,543;0,543;Ok;0,70;2;201,60;-116;49,89;222,39;0;0;1,936;1,936;1,057;1,057;1,372;1,372;Ok;0;7,4;11,5;0;Ok;11,4;7,2;966,48;171;103,87;101,24;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
04.06.2019 01:15;966,48;171;103,87;101,24;0,00;-322;49,82;;;;;;;0;7,3;11,7;0;222,17;0;0;1,218;1,218;1,344;1,344;1,341;1,341;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,40;2;201,80;-111;49,83;222,01;0;0;0,8;0,8;1,522;1,522;1,986;1,986;Ok;0,30;2;201,80;-99;49,83;222,09;0;0;0,9;0,9;1,479;1,479;0,6;0,6;Ok;0,70;2;201,70;-112;49,82;222,42;0;0;1,954;1,954;1,031;1,031;1,439;1,439;Ok;0;7,3;11,7;0;Ok;11,4;7,1;966,48;171;103,87;101,24;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;Ok
